evaluation,failure_prevented,n_maintenance_activities,id
88.3388,True,12,FD002_130_0
56.8697,False,3,FD002_131_0
48.2534,False,0,FD002_132_0
88.6788,True,11,FD002_133_0
92.8781,True,9,FD002_134_0
56.3018,False,5,FD002_135_0
97.7611,True,3,FD002_136_0
41.0172,False,1,FD002_137_0
49.3305,False,1,FD002_138_0
48.8152,False,1,FD002_139_0
52.2598,False,0,FD002_140_0
44.7778,False,0,FD002_141_0
98.0263,True,3,FD002_142_0
45.3891,False,0,FD002_143_0
92.4763,True,9,FD002_144_0
56.4722,False,0,FD002_145_0
57.5948,False,0,FD002_146_0
51.3175,False,0,FD002_147_0
99.169,True,2,FD002_148_0
57.5691,False,3,FD002_149_0
97.1518,True,4,FD002_150_0
88.2139,True,12,FD002_151_0
48.2534,False,0,FD002_152_0
59.519,False,1,FD002_153_0
49.3168,False,0,FD002_154_0
49.8448,False,4,FD002_155_0
89.7095,True,14,FD002_156_0
53.0504,False,2,FD002_157_0
60.7808,False,1,FD002_158_0
51.6632,False,4,FD002_159_0
76.5465,True,25,FD002_160_0
91.5358,True,10,FD002_161_0
49.8322,False,0,FD002_162_0
50.8323,False,0,FD002_163_0
56.0848,False,0,FD002_164_0
97.7859,True,3,FD002_165_0
86.046,True,15,FD002_166_0
53.5401,False,1,FD002_167_0
49.8418,False,3,FD002_168_0
48.2534,False,0,FD002_169_0
44.5245,False,3,FD002_170_0
86.1268,True,17,FD002_171_0
45.489,False,1,FD002_172_0
42.8588,False,0,FD002_173_0
100.0,True,1,FD002_174_0
50.8323,False,0,FD002_175_0
39.8539,False,5,FD002_176_0
47.7049,False,0,FD002_177_0
100.0,True,1,FD002_178_0
47.7049,False,0,FD002_179_0
60.6399,False,0,FD002_180_0
50.7303,False,7,FD002_181_0
50.3373,False,0,FD002_182_0
51.3175,False,0,FD002_183_0
86.8608,True,13,FD002_184_0
43.6583,False,1,FD002_185_0
49.8322,False,0,FD002_186_0
45.9871,False,0,FD002_187_0
41.0172,False,1,FD002_188_0
79.4782,True,22,FD002_189_0
37.6104,False,22,FD002_190_0
43.1324,False,10,FD002_191_0
38.1163,False,1,FD002_192_0
45.489,False,1,FD002_193_0
98.8281,True,2,FD002_194_0
49.3168,False,0,FD002_195_0
55.2887,False,0,FD002_196_0
43.5131,False,0,FD002_197_0
51.3175,False,0,FD002_198_0
52.7173,False,0,FD002_199_0
30.095,False,25,FD002_200_0
48.2893,False,1,FD002_201_0
49.8322,False,0,FD002_202_0
55.7762,False,3,FD002_203_0
54.8797,False,0,FD002_204_0
50.3373,False,0,FD002_205_0
50.318,False,3,FD002_206_0
89.5101,True,11,FD002_207_0
97.6833,True,3,FD002_208_0
50.3373,False,0,FD002_209_0
83.2162,True,17,FD002_210_0
52.2598,False,0,FD002_211_0
42.8588,False,0,FD002_212_0
49.8322,False,0,FD002_213_0
91.7966,True,8,FD002_214_0
53.6067,False,0,FD002_215_0
47.517,False,7,FD002_216_0
44.7778,False,0,FD002_217_0
54.8797,False,0,FD002_218_0
90.8393,True,9,FD002_219_0
53.5401,False,1,FD002_220_0
86.0709,True,14,FD002_221_0
100.0,True,1,FD002_222_0
42.1739,False,11,FD002_223_0
46.5721,False,0,FD002_224_0
43.5131,False,0,FD002_225_0
47.1445,False,0,FD002_226_0
48.2534,False,0,FD002_227_0
57.5948,False,0,FD002_228_0
96.7856,True,4,FD002_229_0
46.1555,False,2,FD002_230_0
39.132,False,2,FD002_231_0
55.2887,False,0,FD002_232_0
91.7805,True,9,FD002_233_0
44.1526,False,0,FD002_234_0
48.2534,False,0,FD002_235_0
55.2887,False,0,FD002_236_0
85.3415,True,16,FD002_237_0
36.6426,False,6,FD002_238_0
57.5948,False,0,FD002_239_0
55.3993,False,3,FD002_240_0
90.5591,True,10,FD002_241_0
58.6609,False,0,FD002_242_0
54.0389,False,0,FD002_243_0
37.3459,False,1,FD002_244_0
70.8815,True,34,FD002_245_0
49.8322,False,0,FD002_246_0
47.7982,False,2,FD002_247_0
49.8477,False,5,FD002_248_0
87.0428,True,14,FD002_249_0
48.2534,False,0,FD002_250_0
57.9562,False,0,FD002_251_0
40.0826,False,0,FD002_252_0
100.0,True,1,FD002_253_0
52.0246,False,6,FD002_254_0
86.8929,True,19,FD002_255_0
44.7778,False,0,FD002_256_0
61.56,False,0,FD002_257_0
98.8142,True,2,FD002_258_0
49.3437,False,2,FD002_259_0
62.1499,False,0,FD002_260_0
