evaluation,failure_prevented,n_maintenance_activities,id
100.0,True,1,FD002_67_0
100.0,True,1,FD002_68_0
100.0,True,1,FD002_69_0
100.0,True,1,FD002_70_0
100.0,True,1,FD002_71_0
95.9321,True,5,FD002_72_0
100.0,True,1,FD002_73_0
100.0,True,1,FD002_74_0
98.1366,True,3,FD002_75_0
100.0,True,1,FD002_76_0
98.951,True,2,FD002_77_0
100.0,True,1,FD002_78_0
100.0,True,1,FD002_79_0
99.0506,True,2,FD002_80_0
96.7567,True,5,FD002_81_0
97.9865,True,3,FD002_82_0
97.8101,True,3,FD002_83_0
99.1329,True,2,FD002_84_0
95.6625,True,7,FD002_85_0
100.0,True,1,FD002_86_0
100.0,True,1,FD002_87_0
97.2092,True,5,FD002_88_0
98.9619,True,2,FD002_89_0
100.0,True,1,FD002_90_0
100.0,True,1,FD002_91_0
100.0,True,1,FD002_92_0
100.0,True,1,FD002_93_0
98.4293,True,3,FD002_94_0
100.0,True,1,FD002_95_0
100.0,True,1,FD002_96_0
100.0,True,1,FD002_97_0
98.8929,True,2,FD002_98_0
100.0,True,1,FD002_99_0
99.0228,True,2,FD002_100_0
100.0,True,1,FD002_101_0
100.0,True,1,FD002_102_0
99.1758,True,2,FD002_103_0
100.0,True,1,FD002_104_0
99.2146,True,2,FD002_105_0
99.1549,True,2,FD002_106_0
100.0,True,1,FD002_107_0
100.0,True,1,FD002_108_0
96.2024,True,5,FD002_109_0
98.1012,True,3,FD002_110_0
100.0,True,1,FD002_111_0
97.9638,True,4,FD002_112_0
100.0,True,1,FD002_113_0
100.0,True,1,FD002_114_0
99.0131,True,2,FD002_115_0
99.0131,True,2,FD002_116_0
100.0,True,1,FD002_117_0
100.0,True,1,FD002_118_0
44.4059,False,2,FD002_119_0
100.0,True,1,FD002_120_0
99.0228,True,2,FD002_121_0
100.0,True,1,FD002_122_0
100.0,True,1,FD002_123_0
98.2954,True,3,FD002_124_0
100.0,True,1,FD002_125_0
100.0,True,1,FD002_126_0
99.1253,True,2,FD002_127_0
99.2146,True,2,FD002_128_0
100.0,True,1,FD002_129_0
100.0,True,1,FD002_130_0
98.3516,True,3,FD002_131_0
100.0,True,1,FD002_132_0
100.0,True,1,FD002_133_0
100.0,True,1,FD002_134_0
99.1957,True,2,FD002_135_0
100.0,True,1,FD002_136_0
98.8281,True,2,FD002_137_0
100.0,True,1,FD002_138_0
98.983,True,2,FD002_139_0
100.0,True,1,FD002_140_0
100.0,True,1,FD002_141_0
100.0,True,1,FD002_142_0
98.8929,True,2,FD002_143_0
98.1191,True,3,FD002_144_0
95.5881,True,6,FD002_145_0
100.0,True,1,FD002_146_0
100.0,True,1,FD002_147_0
97.5069,True,4,FD002_148_0
98.3783,True,3,FD002_149_0
99.0506,True,2,FD002_150_0
100.0,True,1,FD002_151_0
98.951,True,2,FD002_152_0
100.0,True,1,FD002_153_0
100.0,True,1,FD002_154_0
100.0,True,1,FD002_155_0
100.0,True,1,FD002_156_0
100.0,True,1,FD002_157_0
97.6623,True,4,FD002_158_0
97.2809,True,4,FD002_159_0
100.0,True,1,FD002_160_0
96.2381,True,5,FD002_161_0
100.0,True,1,FD002_162_0
99.0033,True,2,FD002_163_0
98.2195,True,3,FD002_164_0
100.0,True,1,FD002_165_0
100.0,True,1,FD002_166_0
100.0,True,1,FD002_167_0
100.0,True,1,FD002_168_0
100.0,True,1,FD002_169_0
100.0,True,1,FD002_170_0
100.0,True,1,FD002_171_0
98.9169,True,2,FD002_172_0
100.0,True,1,FD002_173_0
97.9451,True,3,FD002_174_0
100.0,True,1,FD002_175_0
100.0,True,1,FD002_176_0
98.9399,True,2,FD002_177_0
98.8281,True,2,FD002_178_0
98.9399,True,2,FD002_179_0
98.4042,True,3,FD002_180_0
99.1253,True,2,FD002_181_0
100.0,True,1,FD002_182_0
98.0263,True,3,FD002_183_0
98.9051,True,2,FD002_184_0
100.0,True,1,FD002_185_0
100.0,True,1,FD002_186_0
100.0,True,1,FD002_187_0
100.0,True,1,FD002_188_0
99.0228,True,2,FD002_189_0
98.2507,True,3,FD002_190_0
100.0,True,1,FD002_191_0
100.0,True,1,FD002_192_0
100.0,True,1,FD002_193_0
100.0,True,1,FD002_194_0
95.8903,True,5,FD002_195_0
97.2809,True,4,FD002_196_0
100.0,True,1,FD002_197_0
96.0525,True,5,FD002_198_0
98.083,True,3,FD002_199_0
98.1191,True,3,FD002_200_0
100.0,True,1,FD002_201_0
97.966,True,3,FD002_202_0
96.6196,True,5,FD002_203_0
96.3414,True,5,FD002_204_0
98.9933,True,2,FD002_205_0
98.1012,True,3,FD002_206_0
100.0,True,1,FD002_207_0
41.7005,False,1,FD002_208_0
98.9933,True,2,FD002_209_0
100.0,True,1,FD002_210_0
98.0645,True,3,FD002_211_0
40.5421,False,2,FD002_212_0
98.983,True,2,FD002_213_0
100.0,True,1,FD002_214_0
100.0,True,1,FD002_215_0
99.0683,True,2,FD002_216_0
100.0,True,1,FD002_217_0
98.1707,True,3,FD002_218_0
100.0,True,1,FD002_219_0
98.1538,True,3,FD002_220_0
98.9285,True,2,FD002_221_0
97.966,True,3,FD002_222_0
100.0,True,1,FD002_223_0
100.0,True,1,FD002_224_0
100.0,True,1,FD002_225_0
100.0,True,1,FD002_226_0
98.951,True,2,FD002_227_0
97.4211,True,4,FD002_228_0
100.0,True,1,FD002_229_0
100.0,True,1,FD002_230_0
100.0,True,1,FD002_231_0
98.1873,True,3,FD002_232_0
98.9726,True,2,FD002_233_0
98.8679,True,2,FD002_234_0
97.902,True,3,FD002_235_0
95.4681,True,6,FD002_236_0
98.0455,True,3,FD002_237_0
98.8549,True,2,FD002_238_0
99.1404,True,2,FD002_239_0
99.1477,True,2,FD002_240_0
98.951,True,2,FD002_241_0
94.9719,True,7,FD002_242_0
98.1366,True,3,FD002_243_0
100.0,True,1,FD002_244_0
95.5881,True,6,FD002_245_0
100.0,True,1,FD002_246_0
100.0,True,1,FD002_247_0
100.0,True,1,FD002_248_0
100.0,True,1,FD002_249_0
100.0,True,1,FD002_250_0
99.1477,True,2,FD002_251_0
100.0,True,1,FD002_252_0
100.0,True,1,FD002_253_0
99.1329,True,2,FD002_254_0
97.8155,True,4,FD002_255_0
98.8806,True,2,FD002_256_0
98.4415,True,3,FD002_257_0
98.8142,True,2,FD002_258_0
100.0,True,1,FD002_259_0
98.4654,True,3,FD002_260_0
